designation                 , ra                   , dec                 , phot_g_mean_mag, bp_rp       , parallax           , l                     , b
Gaia DR3 430464235421496320 ,   5.181499159084898  , 61.87959361121511   ,       5.781147 , 2.410884    , 0.8648658382209109 , 119.32118802142072    , -0.776655518
Gaia DR3 4193107203073955200, 296.2262508233028    , -10.57315916        ,       5.7812285, 2.2343493   , 4.722235196989424  ,  29.361313541190277   , -16.61422206
Gaia DR3 239765179207805568 ,  48.73619573207563   , 42.503654991888325  ,       5.7812476, 1.205471    , 13.159525907088206 , 149.24469647953381    , -12.91874795
Gaia DR3 1281505648559728640, 222.49341975375626   , 28.61582861720019   ,       5.781428 , 0.1027503   , 9.734281302621586  ,  43.15967976674704    , 63.827957555738394
Gaia DR3 3771611379066234240, 148.12661860462586   , -8.105218153        ,       5.7817597, 0.053737164 ,                    , 245.56515643568144    , 34.16918892
Gaia DR3 3647845574239719936, 213.42087727256353   , -0.846083696        ,       5.7819295, 0.6376295   , 18.126961350643555 , 341.523983            , 55.737660679063715
Gaia DR3 3142758588463986432, 109.94879428626231   , 7.142685690692131   ,       5.782017 , 0.6934862   , 18.488136075804046 , 209.74515041634504    , 9.536976905935765
Gaia DR3 3419808305748795520,  74.53925669         , 25.050196196179627  ,       5.782125 , 0.014220715 , 10.137768358276935 , 177.2444018513867     , -10.91929765
Gaia DR3 5586790692964037248, 114.93244125085924   , -38.13922238        ,       5.7821903, -0.15868425 , 4.896932614066477  , 252.01403273278564    , -7.769995863
Gaia DR3 6360515582314211968, 271.3627478293778    , -81.48678064        ,       5.782251 , 1.7395144   , 3.298695797593935  , 312.1525308957735     , -25.13167118
Gaia DR3 2399702857974158336, 343.5239039875574    , -19.17516788        ,       5.7822623, 1.757545    , 6.767574519779295  ,  43.116669771248766   , -61.95592819
Gaia DR3 288221721795537920 ,  89.39645261787712   , 66.09604558         ,       5.7824664, 1.5235763   , 6.957773702664749  , 147.6345089181908     , 19.445601664336273
Gaia DR3 487090527352385408 ,  57.40232630366651   , 63.296685686501036  ,       5.782506 , 0.2755313   , 13.949849614266158 , 141.44928484322986    , 7.025277278
Gaia DR3 5530577267638216832, 117.30356357574156   , -46.8576781         ,       5.7825766, -0.19388914 , 2.5838089452111133 , 260.6089953150796     , -10.42273472
Gaia DR3 5251510187048857472, 154.92502942554472   , -65.13722318        ,       5.782854 , 1.7070222   , 1.6728934444146815 , 287.8434371998201     , -6.810794755
Gaia DR3 6045581642143801600, 247.84503142402323   , -26.53779613        ,       5.782963 , 1.225996    , 14.490663776965837 , 352.1659124321073     , 14.662728970019716
Gaia DR3 4083941366486236288, 287.4507167758122    , -19.80402799        ,       5.7830963, 1.306273    , 9.147057973344298  ,  17.029644937134485   , -12.79810152
Gaia DR3 6147117727029871360, 189.0039766671093    , -39.86961182        ,       5.7831683, -0.003351212, 14.129980039561076 , 299.72022655048147    , 22.90594650987238
Gaia DR3 6150585036947851904, 185.93607040594708   , -38.91144812        ,       5.783369 , -0.089641094, 8.946619514        , 297.0550187267449     , 23.644078256464862
Gaia DR3 583286146827230592 , 135.3806462850501    , 5.640967767649467   ,       5.7833915, 1.2250948   , 3.732162525050202  , 223.49489297424873    , 31.397417487295808
Gaia DR3 4191794317470513664, 299.94590447522097   , -9.960032451        ,       5.7834744, 0.7717371   ,                    ,  31.59459894251981    , -19.65874597
Gaia DR3 2897372641393464064,  91.52313534713136   , -29.75880719        ,       5.783748 , 0.053192616 , 11.725774106371146 , 236.08160100387343    , -22.2222155
Gaia DR3 2932289110610225408, 103.76140720556718   , -20.40492269        ,       5.784071 , 0.08503437  , 5.415670116850803  , 231.62209319805174    , -8.386487253
Gaia DR3 1804220584576331136, 306.50677306211117   , 13.911489168056757  ,       5.784687 , 1.7174573   , 3.844707251197328  ,  56.696223097465094   , -13.70242543
Gaia DR3 656549321007564800 , 123.2488192239753    , 16.514249165296953  ,       5.7851105, 1.1087933   , 6.37666966         , 206.5401728546045     , 25.270619457748847
Gaia DR3 3214665240169427072,  77.83026000515487   , -2.490775222        ,       5.7853374, 0.60353756  , 26.864241001206523 , 203.27355114110026    , -23.32817972
Gaia DR3 5997813496904203520, 241.2544547835014    , -39.21691784        ,       5.785479 , 3.6446495   , 3.1817335081787492 , 338.93488172642634    , 9.761055688291822
Gaia DR3 133296307192505472 ,  39.17915873625732   , 31.607668885265618  ,       5.7856574, 1.2193437   , 9.042957526804786  , 147.80391122396648    , -26.12993913
Gaia DR3 61891994861274496  ,  52.11070181         , 22.80351955319661   ,       5.785825 , 1.1548786   , 14.162943816805935 , 163.95445872785842    , -27.29642942
Gaia DR3 1524888216726645248, 198.88246727958264   , 40.85529701776888   ,       5.7862754, 0.26673126  , 14.687685063675534 , 104.57680741918581    , 75.40276011178048
Gaia DR3 5706762083155885312, 127.8787113324891    , -19.57749934        ,       5.786309 , -0.078659534,                    , 242.27258089135435    , 11.644834354868728
Gaia DR3 4820848009461955200,  77.89927350087963   , -37.39524779        ,       5.7863703, 2.0859003   , 2.673873606925667  , 241.21996017896728    , -35.12041048
Gaia DR3 2285148452329688576, 328.05442174259304   , 79.55183700998822   ,       5.786612 , 2.0046954   , 3.2793478419026965 , 115.14003219308296    , 19.506371315694256
Gaia DR3 1234645287617291392, 220.1830376921648    , 16.41783097142539   ,       5.786731 , 0.31438684  , 10.50192132140443  ,  15.642949426115765   , 62.53969477373639
Gaia DR3 3224000471847042560,  82.81055999407573   , 3.292129281128904   ,       5.786868 , -0.23602247 , 3.074200924774372  , 200.47522997095842    , -16.16584199
Gaia DR3 1501230643506053632, 202.8151173          , 42.10627608626053   ,       5.7869215, 1.2073097   , 13.104472331047821 ,  96.98007797          , 72.95647841438777
Gaia DR3 1931708859034495488, 347.61220703892667   , 43.54339487364322   ,       5.7871304, 0.6243911   , 35.55179809220367  , 104.20647135931091    , -15.62604096
Gaia DR3 4671120982756449664,  52.71564309582668   , -66.48970271        ,       5.7871914, -0.016675472, 4.115123436562242  , 282.22962990476447    , -43.68329213
Gaia DR3 854313907649035136 , 160.93072345276713   , 57.19895997255012   ,       5.787203 , -0.04213524 , 8.105332357        , 150.9488684652496     , 52.41645765265661
Gaia DR3 6064815983175273856, 209.13696444149542   , -54.7056723         ,       5.7875476, 0.9854069   , 24.806798334595936 , 312.32182459964656    , 6.974689993994962
Gaia DR3 3964335701328000768, 167.65315139530833   , 11.30160223677924   ,       5.787583 , 2.9696064   , 2.5528148404066355 , 241.79107040989192    , 61.52075141
Gaia DR3 4961654629610389376,  28.347283477132216  , -38.59450062        ,       5.787674 , 1.2560863   , 9.482059914659708  , 258.3440318107162     , -72.70427216
Gaia DR3 6893329704426700160, 324.8671914458387    , -10.57711063        ,       5.7876787, 1.1970873   , 10.178762636304961 ,  43.525260657451085   , -42.00434363
Gaia DR3 3720069916087998848, 207.60287311484277   , 5.497220558195073   ,       5.787742 , 1.0583425   , 6.139224816196866  , 338.5433950309246     , 64.21190096676193
Gaia DR3 1035135776021753088, 125.10906296031578   , 57.743344264398154  ,       5.787847 , 0.5490384   , 31.133322929369065 , 159.72461373958018    , 34.43452073342075
Gaia DR3 125587218853717120 ,  51.12393207052288   , 33.535826777238185  ,       5.7880163, -0.031061172, 8.939505369492846  , 156.08996777386113    , -19.30231506
Gaia DR3 2841573697592787584, 350.6190878653583    , 25.91843640126834   ,       5.7882414, 1.7461743   , 3.045983151285786  ,  99.04310692503289    , -32.79345928
Gaia DR3 5898213136611712000, 221.32829098073208   , -51.31500235        ,       5.7885127, 1.868496    , 3.2578497693092388 , 320.42658533007807    , 7.6471242884395805
Gaia DR3 4807662288064531456,  84.68128109200116   , -40.70724238        ,       5.7887163, -0.095023155, 6.713141125902129  , 246.2048833588779     , -30.52172929
Gaia DR3 3893122046887989248, 179.5580682404129    , 3.4819912241788686  ,       5.78872  , 2.262807    , 2.2909874163351653 , 272.36831172055577    , 63.15199618235775
Gaia DR3 4268336853797666304, 285.8844413688737    , 1.8184424303157205  ,       5.7887363, 0.25230265  , 17.779755713092467 ,  35.93098892          , -1.86086
Gaia DR3 5695101727992548224, 125.70804727384896   , -26.34820138        ,       5.7891617, 0.5965204   , 0.3595966574519799 , 246.77204878768103    , 6.1597757783719285
Gaia DR3 2271780383800777472, 316.5963997311983    , 71.43128404507395   ,       5.7892737, 0.52378035  , 19.755643146618826 , 106.94475298466863    , 15.95285781996374
Gaia DR3 887822001246832384 , 105.87771196960249   , 29.33340231275945   ,       5.7895827, 0.77283525  , 52.771176020747866 , 187.44139279605778    , 15.32150538864651
Gaia DR3 6663263222805565952, 291.6732167331968    , -46.57893644        ,       5.7897778, 2.162815    , 2.213051816006935  , 351.5525453235783     , -25.14579929
Gaia DR3 105851637969264000 ,  33.92780106597518   , 25.042664688040787  ,       5.7897887, 0.667089    ,                    , 146.06812391592112    , -34.0148231
Gaia DR3 4814189195245146496,  75.39381239         , -39.71790014        ,       5.7898774, 1.0542717   , 8.040808235334701  , 243.73741107828508    , -37.38131576
Gaia DR3 102394910850317952 ,  37.63511600194724   , 25.234692908060946  ,       5.7899246, 0.564621    ,                    , 149.6250746           , -32.44954636
Gaia DR3 960619467827653888 ,  91.86146611554194   , 41.85419754224885   ,       5.7901545, 1.3570437   , 3.5230172553258097 , 170.91965439736902    , 10.240712823264614
Gaia DR3 239836716182552704 ,  46.337398162857305  , 40.582158965081206  ,       5.790175 , 1.1583195   , 8.324302751497708  , 148.7005684785335     , -15.49483211
Gaia DR3 334583763451398528 ,  39.23909759015331   , 38.732836685748076  ,       5.7903485, 0.6578393   ,                    , 144.5294832293372     , -19.67336128
Gaia DR3 3869737397365638528, 158.75875032481832   , 8.650412229074576   ,       5.7904706, 0.056450367 , 9.145666345545036  , 236.29446416015963    , 52.859421632507996
Gaia DR3 945637900343263744 , 101.07224633884826   , 40.622247439941816  ,       5.790897 , 2.5037322   , 3.285592613061415  , 175.0485966046458     , 16.010220327911135
Gaia DR3 157092247079651456 ,  76.06074721104441   , 30.49450671603564   ,       5.7911344, 1.3816652   , 4.568974509470986  , 173.66534808670903    , -6.566919188
Gaia DR3 117390668906126080 ,  50.10659402577866   , 25.66238714280984   ,       5.79117  , 1.3349891   , 9.693770289070686  , 160.36891035011155    , -26.17449054
Gaia DR3 2378110717347175936, 349.7638107          , -28.38780394        ,       5.791219 , 1.9548802   , 3.795853188459634  ,  24.016908756928117   , -69.55443424
Gaia DR3 2097731472697719168, 281.0213861457782    , 38.533139410599794  ,       5.792121 , 2.0530124   , 2.9594236189678735 ,  67.71193276575313    , 17.84201795990348
Gaia DR3 6725589829732566528, 272.7733612746199    , -41.35928062        ,       5.792221 , 0.40995264  , 12.363140633600167 , 351.68393001382975    , -10.62133085
Gaia DR3 5516092679413453568, 122.79484068280007   , -48.46196935        ,       5.7923923, -0.21517992 , 4.722460219        , 263.91203949710183    , -8.052942291
Gaia DR3 5836281598082648320, 242.28769644846207   , -56.05796534        ,       5.7924156, 2.0287676   , 0.956091413        , 328.06776498600135    , -3.157631237
Gaia DR3 161175622809301120 ,  72.32959776912293   , 32.588038265780554  ,       5.792547 , 0.33516216  , 9.848254275        , 170.02783816575615    , -7.778023364
Gaia DR3 469919007590613888 ,  58.43108707768176   , 57.97474044         ,       5.792563 , 0.21863699  , 18.563271079580534 , 145.22198732034622    , 3.2224816493001933
Gaia DR3 5143529967560964224,  32.88984397000485   , -17.74296848        ,       5.792724 , 1.9820728   , 3.510305498414147  , 190.1811940627344     , -69.28322956
Gaia DR3 5411771119252271872, 148.57346011851553   , -45.28348755        ,       5.792909 , -0.17323923 , 2.8712486913323976 , 273.2543588809928     , 7.137415648514987
Gaia DR3 2044055273540019200, 285.23003602952934   , 33.80216654305762   ,       5.792946 , 1.1235709   , 8.431091153569957  ,  64.53303079          , 12.890399749699842
Gaia DR3 4207805543242174592, 290.76859762187087   , -7.400715399        ,       5.7931385, 1.636363    , 4.955877355836862  ,  29.87729485          , -10.3801545
Gaia DR3 836435504984763136 , 164.8243496766364    , 51.882350906416576  ,       5.793193 , 1.4730563   , 4.208759825433189  , 155.6416916697573     , 57.52756715020731
Gaia DR3 3300629010598810368,  64.90582808586036   , 10.121256817228822  ,       5.793408 , 1.6274018   , 5.177641578066095  , 183.8078272080497     , -27.30421396
Gaia DR3 5672230614813782528, 148.89735638480613   , -17.4695303         ,       5.7936277, 2.517335    , 3.1063531529177904 , 254.15982757684148    , 28.305946772438194
Gaia DR3 689004018040211072 , 137.19652190962705   , 26.627466883357403  ,       5.7936783, 0.8440466   , 32.01633841785214  , 200.0394294           , 40.778001479390106
Gaia DR3 1202356788639458688, 245.01769709102896   , 21.132384693271927  ,       5.7938647, 1.1052499   , 9.965084122160905  ,  37.583757669533995   , 42.35077726648911
Gaia DR3 6757720205167778304, 290.1090781833987    , -31.81756216        ,       5.7942834, 2.0495048   , 2.524148716178936  ,   6.4293129525931185  , -19.62331287
Gaia DR3 4576333872044523776, 271.37562492448967   , 21.64662084978922   ,       5.794431 , 1.4136319   , 7.627350194682575  ,  47.92327171113478    , 19.444711446978417
Gaia DR3 4750315403691196928,  47.61365434896931   , -48.73426763        ,       5.794438 , 1.2687383   , 7.658417663678299  , 261.2238550593892     , -55.59065378
Gaia DR3 5896987112426957696, 213.83865603816943   , -53.50996578        ,       5.794804 , 1.781558    , 3.868111480561946  , 315.32795978496716    , 7.329975408965271
Gaia DR3 6835630808830311552, 318.77759335527435   , -17.34526464        ,       5.7948265, 1.1322484   , 8.460075430085206  ,  32.19060016885096    , -39.3675275
Gaia DR3 4609511360524295680, 269.6763880417677    , 36.28757258062538   ,       5.7950826, 1.0878482   , 8.548886200804654  ,  62.369842142530764   , 25.688429818335806
Gaia DR3 6042159790157494912, 243.06673940934164   , -28.41749525        ,       5.7953024, -0.05548525 , 9.948347570138285  , 347.7447461580515     , 16.497209881130086
Gaia DR3 191167349378062592 ,  84.21838256766223   , 40.18236915060234   ,       5.795647 , 1.2147064   , 2.019509756803844  , 169.48931226933584    , 4.408889688339124
Gaia DR3 5584019442620181760, 101.34444954450602   , -31.79505827        ,       5.7957945, 0.6608362   , 41.78383000945281  , 241.29398368987202    , -15.0848606
Gaia DR3 1408413342222248192, 256.20755863835114   , 48.80364031964644   ,       5.7964544, 1.2665339   , 10.922901638137422 ,  75.19567382464024    , 37.304567060042466
Gaia DR3 1904859575358262784, 339.89312274519716   , 37.59282416047595   ,       5.7968726, 1.0578732   , 2.9319352277759205 ,  95.92809665409614    , -18.26918538
Gaia DR3 66975861752511232  ,  57.57913200746642   , 25.578903028463774  ,       5.7970786, 0.26144552  ,                    , 166.10476064531446    , -21.93387356
Gaia DR3 4102201505884033152, 282.62985451286437   , -13.57229023        ,       5.7971125, 1.8607106   , 1.5511938648868095 ,  20.705826359539692   , -5.943023051
Gaia DR3 971838540878491264 ,  93.43891235413507   , 51.172186773185146  ,       5.7975774, 1.1778326   , 8.522254739        , 162.81756542800937    , 15.301134928838039
